Country,Region,Year, GDP_pp 
Namibia,Sub-Saharan Africa,1/1/1901," 1,158.20 "
Namibia,Sub-Saharan Africa,1/1/1906," 1,247.00 "
Namibia,Sub-Saharan Africa,1/1/1911," 1,342.60 "
Namibia,Sub-Saharan Africa,1/1/1916," 1,445.53 "
Namibia,Sub-Saharan Africa,1/1/1921," 1,556.36 "
Namibia,Sub-Saharan Africa,1/1/1926," 1,675.68 "
Namibia,Sub-Saharan Africa,1/1/1931," 1,804.15 "
Namibia,Sub-Saharan Africa,1/1/1936," 1,942.47 "
Namibia,Sub-Saharan Africa,1/1/1941," 2,091.39 "
Namibia,Sub-Saharan Africa,1/1/1946," 2,251.73 "
Namibia,Sub-Saharan Africa,1/1/1951," 2,406.47 "
Namibia,Sub-Saharan Africa,1/1/1956," 2,587.28 "
Namibia,Sub-Saharan Africa,1/1/1961," 2,852.45 "
Namibia,Sub-Saharan Africa,1/1/1966," 4,057.53 "
Namibia,Sub-Saharan Africa,1/1/1971," 3,665.84 "
Namibia,Sub-Saharan Africa,1/1/1976," 3,748.13 "
Namibia,Sub-Saharan Africa,1/1/1981," 4,231.42 "
Namibia,Sub-Saharan Africa,1/1/1986," 3,698.87 "
Namibia,Sub-Saharan Africa,1/1/1991," 3,568.87 "
Namibia,Sub-Saharan Africa,1/1/1996," 3,836.63 "
Namibia,Sub-Saharan Africa,1/1/2001," 4,023.14 "
Namibia,Sub-Saharan Africa,1/1/2006," 4,783.04 "
Namibia,Sub-Saharan Africa,1/1/2011," 5,364.90 "
Nauru,Australia and Oceania,1/1/1901, 745.46 
Nauru,Australia and Oceania,1/1/1906, 757.64 
Nauru,Australia and Oceania,1/1/1911, 770.02 
Nauru,Australia and Oceania,1/1/1916, 865.49 
Nauru,Australia and Oceania,1/1/1921," 1,040.31 "
Nauru,Australia and Oceania,1/1/1926," 1,250.45 "
Nauru,Australia and Oceania,1/1/1931," 1,503.02 "
Nauru,Australia and Oceania,1/1/1936," 1,806.62 "
Nauru,Australia and Oceania,1/1/1941," 2,171.55 "
Nauru,Australia and Oceania,1/1/1946," 2,610.18 "
Nauru,Australia and Oceania,1/1/1951," 3,137.42 "
Nauru,Australia and Oceania,1/1/1956," 3,771.15 "
Nauru,Australia and Oceania,1/1/1961," 4,532.89 "
Nauru,Australia and Oceania,1/1/1966," 5,448.49 "
Nauru,Australia and Oceania,1/1/1971," 6,615.43 "
Nauru,Australia and Oceania,1/1/1976," 8,518.03 "
Nauru,Australia and Oceania,1/1/1981," 11,168.96 "
Nauru,Australia and Oceania,1/1/1986," 13,879.23 "
Nauru,Australia and Oceania,1/1/1991," 12,134.78 "
Nauru,Australia and Oceania,1/1/1996," 7,730.01 "
Nauru,Australia and Oceania,1/1/2001," 6,925.43 "
Nauru,Australia and Oceania,1/1/2006," 5,513.59 "
Nauru,Australia and Oceania,1/1/2011," 8,051.77 "
Nepal,Asia,1/1/1901, 522.42 
Nepal,Asia,1/1/1906, 541.32 
Nepal,Asia,1/1/1911, 560.91 
Nepal,Asia,1/1/1916, 565.15 
Nepal,Asia,1/1/1921, 558.90 
Nepal,Asia,1/1/1926, 552.72 
Nepal,Asia,1/1/1931, 546.60 
Nepal,Asia,1/1/1936, 540.56 
Nepal,Asia,1/1/1941, 534.58 
Nepal,Asia,1/1/1946, 528.66 
Nepal,Asia,1/1/1951, 533.44 
Nepal,Asia,1/1/1956, 604.31 
Nepal,Asia,1/1/1961, 647.14 
Nepal,Asia,1/1/1966, 699.91 
Nepal,Asia,1/1/1971, 668.18 
Nepal,Asia,1/1/1976, 690.36 
Nepal,Asia,1/1/1981, 655.45 
Nepal,Asia,1/1/1986, 765.17 
Nepal,Asia,1/1/1991, 884.40 
Nepal,Asia,1/1/1996, 995.50 
Nepal,Asia,1/1/2001," 1,085.11 "
Nepal,Asia,1/1/2006," 1,077.90 "
Nepal,Asia,1/1/2011," 1,229.10 "
Netherlands,Europe,1/1/1901," 3,826.90 "
Netherlands,Europe,1/1/1906," 3,963.17 "
Netherlands,Europe,1/1/1911," 4,188.72 "
Netherlands,Europe,1/1/1916," 4,042.31 "
Netherlands,Europe,1/1/1921," 4,958.89 "
Netherlands,Europe,1/1/1926," 6,000.34 "
Netherlands,Europe,1/1/1931," 6,009.03 "
Netherlands,Europe,1/1/1936," 6,105.71 "
Netherlands,Europe,1/1/1941," 5,449.65 "
Netherlands,Europe,1/1/1946," 5,458.49 "
Netherlands,Europe,1/1/1951," 7,498.82 "
Netherlands,Europe,1/1/1956," 9,494.99 "
Netherlands,Europe,1/1/1961," 10,822.20 "
Netherlands,Europe,1/1/1966," 13,041.30 "
Netherlands,Europe,1/1/1971," 16,602.54 "
Netherlands,Europe,1/1/1976," 18,992.14 "
Netherlands,Europe,1/1/1981," 20,194.33 "
Netherlands,Europe,1/1/1986," 22,007.79 "
Netherlands,Europe,1/1/1991," 25,383.24 "
Netherlands,Europe,1/1/1996," 28,344.59 "
Netherlands,Europe,1/1/2001," 33,482.67 "
Netherlands,Europe,1/1/2006," 35,845.49 "
Netherlands,Europe,1/1/2011," 36,716.12 "
New Zealand,Australia and Oceania,1/1/1901," 5,718.83 "
New Zealand,Australia and Oceania,1/1/1906," 6,983.76 "
New Zealand,Australia and Oceania,1/1/1911," 7,438.95 "
New Zealand,Australia and Oceania,1/1/1916," 6,933.16 "
New Zealand,Australia and Oceania,1/1/1921," 6,943.69 "
New Zealand,Australia and Oceania,1/1/1926," 6,641.40 "
New Zealand,Australia and Oceania,1/1/1931," 6,059.54 "
New Zealand,Australia and Oceania,1/1/1936," 7,907.39 "
New Zealand,Australia and Oceania,1/1/1941," 8,298.68 "
New Zealand,Australia and Oceania,1/1/1946," 9,696.82 "
New Zealand,Australia and Oceania,1/1/1951," 10,362.99 "
New Zealand,Australia and Oceania,1/1/1956," 12,186.70 "
New Zealand,Australia and Oceania,1/1/1961," 13,195.10 "
New Zealand,Australia and Oceania,1/1/1966," 15,384.75 "
New Zealand,Australia and Oceania,1/1/1971," 15,674.74 "
New Zealand,Australia and Oceania,1/1/1976," 17,126.42 "
New Zealand,Australia and Oceania,1/1/1981," 17,445.44 "
New Zealand,Australia and Oceania,1/1/1986," 18,979.55 "
New Zealand,Australia and Oceania,1/1/1991," 18,380.78 "
New Zealand,Australia and Oceania,1/1/1996," 21,064.07 "
New Zealand,Australia and Oceania,1/1/2001," 22,426.59 "
New Zealand,Australia and Oceania,1/1/2006," 24,997.83 "
New Zealand,Australia and Oceania,1/1/2011," 24,756.86 "
Nicaragua,Central America and the Caribbean,1/1/1901," 1,697.20 "
Nicaragua,Central America and the Caribbean,1/1/1906," 1,788.39 "
Nicaragua,Central America and the Caribbean,1/1/1911," 1,884.48 "
Nicaragua,Central America and the Caribbean,1/1/1916," 1,985.74 "
Nicaragua,Central America and the Caribbean,1/1/1921," 2,149.99 "
Nicaragua,Central America and the Caribbean,1/1/1926," 2,046.39 "
Nicaragua,Central America and the Caribbean,1/1/1931," 2,136.64 "
Nicaragua,Central America and the Caribbean,1/1/1936," 1,633.72 "
Nicaragua,Central America and the Caribbean,1/1/1941," 2,429.83 "
Nicaragua,Central America and the Caribbean,1/1/1946," 2,451.96 "
Nicaragua,Central America and the Caribbean,1/1/1951," 2,742.44 "
Nicaragua,Central America and the Caribbean,1/1/1956," 3,288.89 "
Nicaragua,Central America and the Caribbean,1/1/1961," 3,382.87 "
Nicaragua,Central America and the Caribbean,1/1/1966," 4,481.54 "
Nicaragua,Central America and the Caribbean,1/1/1971," 4,678.35 "
Nicaragua,Central America and the Caribbean,1/1/1976," 5,219.41 "
Nicaragua,Central America and the Caribbean,1/1/1981," 3,594.80 "
Nicaragua,Central America and the Caribbean,1/1/1986," 3,050.94 "
Nicaragua,Central America and the Caribbean,1/1/1991," 2,234.44 "
Nicaragua,Central America and the Caribbean,1/1/1996," 2,196.82 "
Nicaragua,Central America and the Caribbean,1/1/2001," 2,511.22 "
Nicaragua,Central America and the Caribbean,1/1/2006," 2,714.08 "
Nicaragua,Central America and the Caribbean,1/1/2011," 2,991.22 "
Niger,Sub-Saharan Africa,1/1/1901, 542.31 
Niger,Sub-Saharan Africa,1/1/1906, 555.15 
Niger,Sub-Saharan Africa,1/1/1911, 568.28 
Niger,Sub-Saharan Africa,1/1/1916, 585.09 
Niger,Sub-Saharan Africa,1/1/1921, 604.71 
Niger,Sub-Saharan Africa,1/1/1926, 624.99 
Niger,Sub-Saharan Africa,1/1/1931, 645.95 
Niger,Sub-Saharan Africa,1/1/1936, 667.61 
Niger,Sub-Saharan Africa,1/1/1941, 690.00 
Niger,Sub-Saharan Africa,1/1/1946, 713.14 
Niger,Sub-Saharan Africa,1/1/1951, 747.18 
Niger,Sub-Saharan Africa,1/1/1956, 820.73 
Niger,Sub-Saharan Africa,1/1/1961, 921.45 
Niger,Sub-Saharan Africa,1/1/1966," 1,072.44 "
Niger,Sub-Saharan Africa,1/1/1971," 1,028.97 "
Niger,Sub-Saharan Africa,1/1/1976, 768.89 
Niger,Sub-Saharan Africa,1/1/1981, 944.67 
Niger,Sub-Saharan Africa,1/1/1986, 711.64 
Niger,Sub-Saharan Africa,1/1/1991, 638.96 
Niger,Sub-Saharan Africa,1/1/1996, 580.29 
Niger,Sub-Saharan Africa,1/1/2001, 600.62 
Niger,Sub-Saharan Africa,1/1/2006, 626.27 
Niger,Sub-Saharan Africa,1/1/2011, 655.09 
Nigeria,Sub-Saharan Africa,1/1/1901, 841.93 
Nigeria,Sub-Saharan Africa,1/1/1906, 861.85 
Nigeria,Sub-Saharan Africa,1/1/1911, 882.25 
Nigeria,Sub-Saharan Africa,1/1/1916, 897.04 
Nigeria,Sub-Saharan Africa,1/1/1921, 907.97 
Nigeria,Sub-Saharan Africa,1/1/1926, 919.03 
Nigeria,Sub-Saharan Africa,1/1/1931, 930.22 
Nigeria,Sub-Saharan Africa,1/1/1936, 941.55 
Nigeria,Sub-Saharan Africa,1/1/1941, 953.03 
Nigeria,Sub-Saharan Africa,1/1/1946, 964.64 
Nigeria,Sub-Saharan Africa,1/1/1951," 1,026.05 "
Nigeria,Sub-Saharan Africa,1/1/1956," 1,082.52 "
Nigeria,Sub-Saharan Africa,1/1/1961," 1,115.22 "
Nigeria,Sub-Saharan Africa,1/1/1966," 1,231.20 "
Nigeria,Sub-Saharan Africa,1/1/1971," 1,679.52 "
Nigeria,Sub-Saharan Africa,1/1/1976," 1,971.99 "
Nigeria,Sub-Saharan Africa,1/1/1981," 1,641.37 "
Nigeria,Sub-Saharan Africa,1/1/1986," 1,434.08 "
Nigeria,Sub-Saharan Africa,1/1/1991," 1,621.23 "
Nigeria,Sub-Saharan Africa,1/1/1996," 1,619.42 "
Nigeria,Sub-Saharan Africa,1/1/2001," 1,629.84 "
Nigeria,Sub-Saharan Africa,1/1/2006," 1,955.68 "
Nigeria,Sub-Saharan Africa,1/1/2011," 2,400.31 "
Norway,Europe,1/1/1901," 2,709.41 "
Norway,Europe,1/1/1906," 2,821.50 "
Norway,Europe,1/1/1911," 3,273.93 "
Norway,Europe,1/1/1916," 3,851.59 "
Norway,Europe,1/1/1921," 3,614.78 "
Norway,Europe,1/1/1926," 4,316.19 "
Norway,Europe,1/1/1931," 5,012.31 "
Norway,Europe,1/1/1936," 6,143.85 "
Norway,Europe,1/1/1941," 6,321.53 "
Norway,Europe,1/1/1946," 6,727.92 "
Norway,Europe,1/1/1951," 8,883.72 "
Norway,Europe,1/1/1956," 10,399.98 "
Norway,Europe,1/1/1961," 12,127.47 "
Norway,Europe,1/1/1966," 14,420.77 "
Norway,Europe,1/1/1971," 17,044.29 "
Norway,Europe,1/1/1976," 21,245.52 "
Norway,Europe,1/1/1981," 25,163.57 "
Norway,Europe,1/1/1986," 29,947.30 "
Norway,Europe,1/1/1991," 32,200.45 "
Norway,Europe,1/1/1996," 38,794.59 "
Norway,Europe,1/1/2001," 43,887.59 "
Norway,Europe,1/1/2006," 48,221.99 "
Norway,Europe,1/1/2011," 46,608.41 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1901," 1,419.05 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1906," 1,460.85 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1911," 1,503.87 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1916," 1,533.83 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1921," 1,554.72 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1926," 1,575.90 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1931," 1,597.36 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1936," 1,619.12 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1941," 1,641.17 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1946," 1,663.53 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1951," 1,753.06 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1956," 2,155.84 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1961," 2,491.42 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1966," 2,914.00 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1971," 10,029.30 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1976," 12,407.01 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1981," 12,206.78 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1986," 17,386.29 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1991," 17,828.04 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/1996," 19,207.86 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/2001," 19,945.39 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/2006," 21,038.56 "
Oman,"Middle East, North Africa, and Greater Arabia",1/1/2011," 25,829.16 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1901, 755.09 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1906, 816.61 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1911, 858.07 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1916, 882.24 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1921, 844.05 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1926, 885.64 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1931, 883.42 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1936, 865.90 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1941, 858.01 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1946, 772.44 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1951, 698.36 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1956, 733.80 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1961, 769.05 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1966, 932.85 
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1971," 1,069.98 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1976," 1,156.11 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1981," 1,387.85 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1986," 1,660.58 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1991," 1,875.26 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/1996," 2,081.25 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/2001," 2,068.83 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/2006," 2,489.06 "
Pakistan,"Middle East, North Africa, and Greater Arabia",1/1/2011," 2,639.18 "
Palau,Australia and Oceania,1/1/1901," 1,140.11 "
Palau,Australia and Oceania,1/1/1906," 1,158.75 "
Palau,Australia and Oceania,1/1/1911," 1,177.68 "
Palau,Australia and Oceania,1/1/1916," 1,396.90 "
Palau,Australia and Oceania,1/1/1921," 1,836.68 "
Palau,Australia and Oceania,1/1/1926," 2,414.92 "
Palau,Australia and Oceania,1/1/1931," 3,175.20 "
Palau,Australia and Oceania,1/1/1936," 4,174.83 "
Palau,Australia and Oceania,1/1/1941," 5,489.17 "
Palau,Australia and Oceania,1/1/1946," 7,217.30 "
Palau,Australia and Oceania,1/1/1951," 9,489.50 "
Palau,Australia and Oceania,1/1/1956," 12,477.03 "
Palau,Australia and Oceania,1/1/1961," 16,405.12 "
Palau,Australia and Oceania,1/1/1966," 21,569.87 "
Palau,Australia and Oceania,1/1/1971," 25,883.17 "
Palau,Australia and Oceania,1/1/1976," 37,129.99 "
Palau,Australia and Oceania,1/1/1981," 15,308.99 "
Palau,Australia and Oceania,1/1/1986," 12,919.91 "
Palau,Australia and Oceania,1/1/1991," 15,023.48 "
Palau,Australia and Oceania,1/1/1996," 14,126.67 "
Palau,Australia and Oceania,1/1/2001," 12,706.62 "
Palau,Australia and Oceania,1/1/2006," 13,332.04 "
Palau,Australia and Oceania,1/1/2011," 13,980.82 "
Panama,Central America and the Caribbean,1/1/1901," 1,689.99 "
Panama,Central America and the Caribbean,1/1/1906," 1,786.61 "
Panama,Central America and the Caribbean,1/1/1911," 1,888.75 "
Panama,Central America and the Caribbean,1/1/1916," 1,996.73 "
Panama,Central America and the Caribbean,1/1/1921," 2,110.88 "
Panama,Central America and the Caribbean,1/1/1926," 2,231.56 "
Panama,Central America and the Caribbean,1/1/1931," 2,359.14 "
Panama,Central America and the Caribbean,1/1/1936," 2,494.01 "
Panama,Central America and the Caribbean,1/1/1941," 2,636.59 "
Panama,Central America and the Caribbean,1/1/1946," 2,811.71 "
Panama,Central America and the Caribbean,1/1/1951," 2,415.69 "
Panama,Central America and the Caribbean,1/1/1956," 2,750.55 "
Panama,Central America and the Caribbean,1/1/1961," 3,358.29 "
Panama,Central America and the Caribbean,1/1/1966," 4,200.79 "
Panama,Central America and the Caribbean,1/1/1971," 5,234.49 "
Panama,Central America and the Caribbean,1/1/1976," 5,437.09 "
Panama,Central America and the Caribbean,1/1/1981," 6,777.81 "
Panama,Central America and the Caribbean,1/1/1986," 7,003.71 "
Panama,Central America and the Caribbean,1/1/1991," 6,236.41 "
Panama,Central America and the Caribbean,1/1/1996," 6,951.60 "
Panama,Central America and the Caribbean,1/1/2001," 7,317.09 "
Panama,Central America and the Caribbean,1/1/2006," 8,960.44 "
Panama,Central America and the Caribbean,1/1/2011," 12,516.44 "
Papua New Guinea,Australia and Oceania,1/1/1901, 745.46 
Papua New Guinea,Australia and Oceania,1/1/1906, 757.64 
Papua New Guinea,Australia and Oceania,1/1/1911, 770.02 
Papua New Guinea,Australia and Oceania,1/1/1916, 789.24 
Papua New Guinea,Australia and Oceania,1/1/1921, 813.49 
Papua New Guinea,Australia and Oceania,1/1/1926, 838.50 
Papua New Guinea,Australia and Oceania,1/1/1931, 864.26 
Papua New Guinea,Australia and Oceania,1/1/1936, 890.83 
Papua New Guinea,Australia and Oceania,1/1/1941, 918.20 
Papua New Guinea,Australia and Oceania,1/1/1946, 946.42 
Papua New Guinea,Australia and Oceania,1/1/1951, 983.71 
Papua New Guinea,Australia and Oceania,1/1/1956," 1,057.26 "
Papua New Guinea,Australia and Oceania,1/1/1961," 1,168.28 "
Papua New Guinea,Australia and Oceania,1/1/1966," 1,484.36 "
Papua New Guinea,Australia and Oceania,1/1/1971," 1,839.66 "
Papua New Guinea,Australia and Oceania,1/1/1976," 1,814.91 "
Papua New Guinea,Australia and Oceania,1/1/1981," 1,761.06 "
Papua New Guinea,Australia and Oceania,1/1/1986," 1,739.11 "
Papua New Guinea,Australia and Oceania,1/1/1991," 1,695.54 "
Papua New Guinea,Australia and Oceania,1/1/1996," 2,206.73 "
Papua New Guinea,Australia and Oceania,1/1/2001," 1,773.67 "
Papua New Guinea,Australia and Oceania,1/1/2006," 1,745.91 "
Papua New Guinea,Australia and Oceania,1/1/2011," 2,247.20 "
Paraguay,South America,1/1/1901," 1,535.27 "
Paraguay,South America,1/1/1906," 1,633.14 "
Paraguay,South America,1/1/1911," 1,737.24 "
Paraguay,South America,1/1/1916," 1,847.99 "
Paraguay,South America,1/1/1921," 1,965.79 "
Paraguay,South America,1/1/1926," 2,091.10 "
Paraguay,South America,1/1/1931," 2,224.41 "
Paraguay,South America,1/1/1936," 2,366.21 "
Paraguay,South America,1/1/1941," 2,256.51 "
Paraguay,South America,1/1/1946," 2,352.90 "
Paraguay,South America,1/1/1951," 2,038.81 "
Paraguay,South America,1/1/1956," 2,006.18 "
Paraguay,South America,1/1/1961," 2,058.78 "
Paraguay,South America,1/1/1966," 2,219.58 "
Paraguay,South America,1/1/1971," 2,465.48 "
Paraguay,South America,1/1/1976," 3,000.98 "
Paraguay,South America,1/1/1981," 4,534.67 "
Paraguay,South America,1/1/1986," 3,943.64 "
Paraguay,South America,1/1/1991," 4,244.88 "
Paraguay,South America,1/1/1996," 4,254.72 "
Paraguay,South America,1/1/2001," 3,885.14 "
Paraguay,South America,1/1/2006," 4,007.33 "
Paraguay,South America,1/1/2011," 4,611.84 "
Peru,South America,1/1/1901," 1,098.30 "
Peru,South America,1/1/1906," 1,391.58 "
Peru,South America,1/1/1911," 1,495.16 "
Peru,South America,1/1/1916," 1,789.86 "
Peru,South America,1/1/1921," 1,899.58 "
Peru,South America,1/1/1926," 2,523.87 "
Peru,South America,1/1/1931," 2,272.66 "
Peru,South America,1/1/1936," 2,918.46 "
Peru,South America,1/1/1941," 2,841.44 "
Peru,South America,1/1/1946," 3,029.70 "
Peru,South America,1/1/1951," 3,665.31 "
Peru,South America,1/1/1956," 4,157.30 "
Peru,South America,1/1/1961," 4,747.91 "
Peru,South America,1/1/1966," 5,724.34 "
Peru,South America,1/1/1971," 5,916.94 "
Peru,South America,1/1/1976," 6,453.03 "
Peru,South America,1/1/1981," 6,561.48 "
Peru,South America,1/1/1986," 5,987.60 "
Peru,South America,1/1/1991," 4,581.33 "
Peru,South America,1/1/1996," 5,474.06 "
Peru,South America,1/1/2001," 5,714.90 "
Peru,South America,1/1/2006," 6,860.37 "
Peru,South America,1/1/2011," 8,864.58 "
Philippines,Asia,1/1/1901, 720.43 
Philippines,Asia,1/1/1906, 775.46 
Philippines,Asia,1/1/1911, 979.62 
Philippines,Asia,1/1/1916," 1,076.52 "
Philippines,Asia,1/1/1921," 1,326.03 "
Philippines,Asia,1/1/1926," 1,463.70 "
Philippines,Asia,1/1/1931," 1,460.00 "
Philippines,Asia,1/1/1936," 1,463.72 "
Philippines,Asia,1/1/1941," 1,404.63 "
Philippines,Asia,1/1/1946, 693.54 
Philippines,Asia,1/1/1951," 1,235.02 "
Philippines,Asia,1/1/1956," 1,513.28 "
Philippines,Asia,1/1/1961," 1,623.38 "
Philippines,Asia,1/1/1966," 1,775.28 "
Philippines,Asia,1/1/1971," 1,940.38 "
Philippines,Asia,1/1/1976," 2,310.26 "
Philippines,Asia,1/1/1981," 2,573.77 "
Philippines,Asia,1/1/1986," 2,148.12 "
Philippines,Asia,1/1/1991," 2,319.94 "
Philippines,Asia,1/1/1996," 2,464.68 "
Philippines,Asia,1/1/2001," 2,591.32 "
Philippines,Asia,1/1/2006," 3,025.05 "
Philippines,Asia,1/1/2011," 3,508.34 "
Poland,Europe,1/1/1901," 2,478.36 "
Poland,Europe,1/1/1906," 2,599.62 "
Poland,Europe,1/1/1911," 2,726.76 "
Poland,Europe,1/1/1916," 2,883.73 "
Poland,Europe,1/1/1921," 3,066.68 "
Poland,Europe,1/1/1926," 3,261.24 "
Poland,Europe,1/1/1931," 2,914.14 "
Poland,Europe,1/1/1936," 2,596.46 "
Poland,Europe,1/1/1941," 2,892.29 "
Poland,Europe,1/1/1946," 2,706.91 "
Poland,Europe,1/1/1951," 4,011.80 "
Poland,Europe,1/1/1956," 4,576.69 "
Poland,Europe,1/1/1961," 5,475.68 "
Poland,Europe,1/1/1966," 6,378.94 "
Poland,Europe,1/1/1971," 7,522.54 "
Poland,Europe,1/1/1976," 9,421.88 "
Poland,Europe,1/1/1981," 8,606.55 "
Poland,Europe,1/1/1986," 9,263.85 "
Poland,Europe,1/1/1991," 7,572.21 "
Poland,Europe,1/1/1996," 9,518.90 "
Poland,Europe,1/1/2001," 11,825.87 "
Poland,Europe,1/1/2006," 14,424.60 "
Poland,Europe,1/1/2011," 17,660.39 "
Portugal,Europe,1/1/1901," 1,801.95 "
Portugal,Europe,1/1/1906," 1,746.93 "
Portugal,Europe,1/1/1911," 1,762.62 "
Portugal,Europe,1/1/1916," 1,751.32 "
Portugal,Europe,1/1/1921," 1,831.16 "
Portugal,Europe,1/1/1926," 2,014.55 "
Portugal,Europe,1/1/1931," 2,315.53 "
Portugal,Europe,1/1/1936," 2,161.78 "
Portugal,Europe,1/1/1941," 2,479.98 "
Portugal,Europe,1/1/1946," 2,736.83 "
Portugal,Europe,1/1/1951," 3,077.24 "
Portugal,Europe,1/1/1956," 3,639.99 "
Portugal,Europe,1/1/1961," 4,428.04 "
Portugal,Europe,1/1/1966," 5,911.27 "
Portugal,Europe,1/1/1971," 8,334.25 "
Portugal,Europe,1/1/1976," 9,673.53 "
Portugal,Europe,1/1/1981," 11,519.39 "
Portugal,Europe,1/1/1986," 12,266.89 "
Portugal,Europe,1/1/1991," 16,046.61 "
Portugal,Europe,1/1/1996," 17,027.45 "
Portugal,Europe,1/1/2001," 19,904.87 "
Portugal,Europe,1/1/2006," 20,218.29 "
Portugal,Europe,1/1/2011," 20,158.99 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1901, 946.03 
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1906, 973.90 
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1911," 1,002.58 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1916," 1,032.11 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1921," 1,062.50 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1926," 1,093.80 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1931," 1,126.01 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1936," 1,159.17 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1941," 1,548.64 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1946," 3,058.78 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1951," 6,041.51 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1956," 11,932.81 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1961," 23,568.95 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1966," 46,551.90 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1971," 80,293.69 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1976," 81,127.92 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1981," 65,947.52 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1986," 42,994.48 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1991," 39,011.46 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/1996," 42,008.11 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/2001," 59,277.98 "
Qatar,"Middle East, North Africa, and Greater Arabia",1/1/2006," 73,921.15 "
